feature1,feature2,correlation,abs_corr
is_season_opener,season_year,0.008981701293827127,0.008981701293827127
is_season_opener,season_year_normalized,0.008981701293822118,0.008981701293822118
ewma_foul_synergy_home,injury_shock_home,0.008879338693810652,0.008879338693810652
rest_advantage,injury_shock_home,0.008856657478418876,0.008856657478418876
ewma_vol_3p_diff,away_3in4,0.008822234977511554,0.008822234977511554
ewma_efg_diff,home_rest_days,0.008792328990031871,0.008792328990031871
star_mismatch,season_year,0.008788351144838247,0.008788351144838247
star_mismatch,season_year_normalized,0.008788351144835836,0.008788351144835836
home_back_to_back,away_star_missing,0.008774605801130693,0.008774605801130693
injury_impact_abs,def_elo_diff,-0.00877368056017735,0.00877368056017735
away_orb,rest_advantage,0.008644535861106443,0.008644535861106443
home_rest_days,off_elo_diff,-0.008627238490527454,0.008627238490527454
ewma_tov_diff,season_month,0.00860845085782675,0.00860845085782675
home_back_to_back,season_month,0.00855199989744844,0.00855199989744844
injury_impact_abs,off_elo_diff,0.008518281353817945,0.008518281353817945
away_orb,home_composite_elo,-0.00849776820283559,0.00849776820283559
ewma_net_chaos,rest_advantage,-0.00848754595312648,0.00848754595312648
home_back_to_back,injury_impact_diff,0.008343189673723259,0.008343189673723259
ewma_pace_diff,away_rest_days,0.008338366527928992,0.008338366527928992
home_ewma_3p_pct,def_elo_diff,0.008320195948724145,0.008320195948724145
injury_impact_diff,season_year,0.008300393675718724,0.008300393675718724
injury_impact_diff,season_year_normalized,0.008300393675716866,0.008300393675716866
home_ewma_3p_pct,away_ewma_tov_pct,-0.008241530915946895,0.008241530915946895
home_ewma_3p_pct,away_star_missing,-0.008161972354878809,0.008161972354878809
away_ewma_3p_pct,star_mismatch,0.008123249148231915,0.008123249148231915
ewma_chaos_home,injury_shock_diff,-0.008093004237650976,0.008093004237650976
ewma_pace_diff,away_back_to_back,-0.008044645629716145,0.008044645629716145
away_ewma_tov_pct,altitude_game,-0.00801802938862504,0.00801802938862504
away_rest_days,altitude_game,0.007954226554704628,0.007954226554704628
ewma_orb_diff,altitude_game,-0.007900034519163613,0.007900034519163613
ewma_tov_diff,home_star_missing,0.007816470644566916,0.007816470644566916
ewma_foul_synergy_home,injury_impact_diff,0.0077769465222198636,0.0077769465222198636
ewma_efg_diff,home_3in4,-0.007748095522336392,0.007748095522336392
injury_shock_diff,season_year,0.0077408179662236095,0.0077408179662236095
injury_shock_diff,season_year_normalized,0.007740817966222997,0.007740817966222997
ewma_pace_diff,away_3in4,-0.007728022301938217,0.007728022301938217
home_back_to_back,games_into_season,0.007727164185732217,0.007727164185732217
home_back_to_back,season_progress,0.007727164185732066,0.007727164185732066
ewma_chaos_home,away_3in4,0.007686829438093544,0.007686829438093544
ewma_tov_diff,away_3in4,-0.007665769563365573,0.007665769563365573
ewma_efg_diff,ewma_net_chaos,0.0076627018826235915,0.0076627018826235915
ewma_vol_3p_diff,injury_impact_abs,0.0076581814186813075,0.0076581814186813075
ewma_foul_synergy_home,fatigue_mismatch,0.007651040303080529,0.007651040303080529
fatigue_mismatch,off_elo_diff,0.007603659969864409,0.007603659969864409
ewma_pace_diff,off_elo_diff,0.007544308831657322,0.007544308831657322
total_foul_environment,home_composite_elo,0.007527858962638856,0.007527858962638856
ewma_orb_diff,season_year_normalized,0.007523577411260067,0.007523577411260067
ewma_orb_diff,season_year,0.007523577411259384,0.007523577411259384
altitude_game,endgame_phase,0.007300642413999226,0.007300642413999226
fatigue_mismatch,away_star_missing,-0.007296076619952353,0.007296076619952353
home_ewma_3p_pct,away_rest_days,0.007293612697160343,0.007293612697160343
away_ewma_fta_rate,star_mismatch,-0.007269091286942646,0.007269091286942646
ewma_foul_synergy_away,star_mismatch,-0.007269091286942397,0.007269091286942397
away_3in4,away_composite_elo,-0.007229735250860783,0.007229735250860783
home_composite_elo,injury_shock_away,0.007154018477035616,0.007154018477035616
injury_impact_diff,injury_impact_abs,-0.007148489275621766,0.007148489275621766
ewma_pace_diff,injury_impact_diff,0.007130530659580905,0.007130530659580905
ewma_efg_diff,total_foul_environment,0.007084458849931644,0.007084458849931644
away_orb,away_rest_days,-0.007046431211983799,0.007046431211983799
ewma_tov_diff,home_rest_days,-0.006991106420724969,0.006991106420724969
home_3in4,away_composite_elo,0.006985350450653498,0.006985350450653498
home_ewma_3p_pct,away_ewma_3p_pct,0.00698132093172951,0.00698132093172951
away_back_to_back,injury_shock_diff,-0.006916901179057177,0.006916901179057177
home_ewma_3p_pct,endgame_phase,-0.006772027338271159,0.006772027338271159
away_ewma_3p_pct,is_season_opener,0.006767638776201675,0.006767638776201675
star_mismatch,season_month,-0.006762611760770316,0.006762611760770316
ewma_pace_diff,star_mismatch,0.006731898378839553,0.006731898378839553
ewma_vol_3p_diff,home_rest_days,0.0066683315771667,0.0066683315771667
away_orb,fatigue_mismatch,-0.00666230229556562,0.00666230229556562
away_ewma_3p_pct,injury_shock_diff,-0.006659091831608386,0.006659091831608386
home_back_to_back,endgame_phase,0.006657043892899015,0.006657043892899015
rest_advantage,star_mismatch,-0.006623380536357128,0.006623380536357128
away_orb,away_3in4,0.006622107037659559,0.006622107037659559
away_ewma_fta_rate,home_3in4,-0.006581549547919825,0.006581549547919825
ewma_foul_synergy_away,home_3in4,-0.006581549547919556,0.006581549547919556
away_3in4,home_star_missing,0.006571026598355972,0.006571026598355972
ewma_net_chaos,away_star_missing,-0.006538843571504232,0.006538843571504232
season_progress,away_composite_elo,0.0064961339620581045,0.0064961339620581045
games_into_season,away_composite_elo,0.006496133962058015,0.006496133962058015
star_mismatch,off_elo_diff,0.006455765692334061,0.006455765692334061
ewma_pace_diff,rest_advantage,-0.00642507825187023,0.00642507825187023
ewma_efg_diff,home_back_to_back,0.0064092056230656705,0.0064092056230656705
injury_impact_diff,season_month,-0.006402155807681882,0.006402155807681882
injury_shock_diff,season_progress,-0.006377727315472883,0.006377727315472883
injury_shock_diff,games_into_season,-0.006377727315472722,0.006377727315472722
altitude_game,injury_impact_diff,-0.006328985795185458,0.006328985795185458
away_3in4,altitude_game,0.0063219943706016605,0.0063219943706016605
ewma_pace_diff,home_back_to_back,-0.006304455620048884,0.006304455620048884
ewma_net_chaos,away_3in4,-0.006252139013304285,0.006252139013304285
ewma_tov_diff,is_season_opener,-0.006213819788684481,0.006213819788684481
total_foul_environment,def_elo_diff,-0.00615708530817063,0.00615708530817063
ewma_tov_diff,ewma_net_chaos,0.006147401570035403,0.006147401570035403
away_ewma_3p_pct,injury_impact_abs,-0.0061384166136327885,0.0061384166136327885
home_orb,season_progress,-0.006080808152745934,0.006080808152745934
home_orb,games_into_season,-0.006080808152743833,0.006080808152743833
home_orb,season_month,-0.006062874246541534,0.006062874246541534
ewma_foul_synergy_home,away_3in4,-0.005979429725787735,0.005979429725787735
ewma_net_chaos,star_mismatch,0.005979074276650193,0.005979074276650193
ewma_vol_3p_diff,season_month,-0.005839804495943634,0.005839804495943634
total_foul_environment,star_mismatch,-0.005833680969569871,0.005833680969569871
ewma_tov_diff,season_year_normalized,0.005819005964221321,0.005819005964221321
ewma_tov_diff,season_year,0.005819005964220911,0.005819005964220911
home_3in4,season_year_normalized,0.0057949975703798515,0.0057949975703798515
home_3in4,season_year,0.005794997570375395,0.005794997570375395
away_orb,home_rest_days,-0.0057301412345802695,0.0057301412345802695
total_foul_environment,home_rest_days,0.005672586918550748,0.005672586918550748
ewma_tov_diff,fatigue_mismatch,-0.005655882021329979,0.005655882021329979
altitude_game,away_composite_elo,-0.0056540472771976135,0.0056540472771976135
injury_impact_abs,injury_shock_diff,-0.005502052002178203,0.005502052002178203
injury_impact_diff,season_progress,-0.0054854194172401114,0.0054854194172401114
injury_impact_diff,games_into_season,-0.00548541941724001,0.00548541941724001
home_back_to_back,altitude_game,-0.005458644411901038,0.005458644411901038
home_rest_days,altitude_game,0.005443088397928485,0.005443088397928485
fatigue_mismatch,home_composite_elo,0.00542611720534875,0.00542611720534875
ewma_pace_diff,injury_impact_abs,0.005402429548482845,0.005402429548482845
away_rest_days,def_elo_diff,-0.005260220164230514,0.005260220164230514
rest_advantage,injury_impact_abs,0.005246851470406231,0.005246851470406231
home_ewma_3p_pct,injury_impact_abs,-0.005216777511689905,0.005216777511689905
away_rest_days,away_composite_elo,0.005213843874870405,0.005213843874870405
altitude_game,home_star_missing,0.0052138025450255525,0.0052138025450255525
home_ewma_3p_pct,injury_impact_diff,0.005211468973333623,0.005211468973333623
away_ewma_tov_pct,fatigue_mismatch,-0.005185106515739395,0.005185106515739395
ewma_orb_diff,fatigue_mismatch,0.005145571425940985,0.005145571425940985
ewma_orb_diff,rest_advantage,-0.00514446052193332,0.00514446052193332
ewma_efg_diff,away_back_to_back,-0.005083440826350474,0.005083440826350474
ewma_vol_3p_diff,altitude_game,0.005077316953484206,0.005077316953484206
ewma_chaos_home,rest_advantage,-0.0050089673863867095,0.0050089673863867095
away_ewma_tov_pct,away_3in4,0.004983691358565018,0.004983691358565018
home_orb,injury_impact_abs,0.004978420918716459,0.004978420918716459
fatigue_mismatch,altitude_game,0.004938556482551843,0.004938556482551843
injury_shock_diff,is_season_opener,0.004925645353959152,0.004925645353959152
home_ewma_3p_pct,is_season_opener,0.004921111473899079,0.004921111473899079
fatigue_mismatch,def_elo_diff,0.004904166912668806,0.004904166912668806
away_ewma_3p_pct,fatigue_mismatch,-0.0048896983633575876,0.0048896983633575876
away_star_missing,off_elo_diff,0.004861238607706751,0.004861238607706751
home_back_to_back,star_mismatch,0.004804484064876856,0.004804484064876856
away_orb,is_season_opener,-0.004772690119807846,0.004772690119807846
home_ewma_3p_pct,away_back_to_back,-0.004709945756550401,0.004709945756550401
away_ewma_3p_pct,home_rest_days,-0.004631278935049278,0.004631278935049278
ewma_tov_diff,endgame_phase,0.004630458982355248,0.004630458982355248
home_orb,home_rest_days,-0.0046091062423647584,0.0046091062423647584
away_ewma_tov_pct,rest_advantage,-0.0046002259267284825,0.0046002259267284825
rest_advantage,home_star_missing,0.004575883281447156,0.004575883281447156
home_back_to_back,away_composite_elo,0.00453777567261664,0.00453777567261664
ewma_foul_synergy_away,is_season_opener,0.004526599461171615,0.004526599461171615
away_ewma_fta_rate,is_season_opener,0.004526599461171558,0.004526599461171558
ewma_vol_3p_diff,home_back_to_back,0.004485328353824876,0.004485328353824876
ewma_foul_synergy_home,injury_shock_diff,-0.0043565242062654375,0.0043565242062654375
ewma_net_chaos,def_elo_diff,0.004268397029180669,0.004268397029180669
home_composite_elo,away_composite_elo,0.00424716068997405,0.00424716068997405
rest_advantage,season_year_normalized,-0.004196108714178855,0.004196108714178855
rest_advantage,season_year,-0.004196108714178228,0.004196108714178228
away_ewma_3p_pct,away_3in4,-0.004164684164321511,0.004164684164321511
away_ewma_tov_pct,injury_shock_diff,-0.004153116259471871,0.004153116259471871
ewma_tov_diff,away_back_to_back,-0.004085137479981153,0.004085137479981153
ewma_orb_diff,away_rest_days,-0.0040392615989984495,0.0040392615989984495
off_elo_diff,games_into_season,-0.004039108339986619,0.004039108339986619
off_elo_diff,season_progress,-0.004039108339986606,0.004039108339986606
rest_advantage,injury_shock_diff,-0.003967738024264996,0.003967738024264996
home_ewma_3p_pct,away_3in4,0.003930230960842277,0.003930230960842277
injury_impact_abs,star_mismatch,-0.003902437373962006,0.003902437373962006
rest_advantage,injury_impact_diff,-0.0038596922166382,0.0038596922166382
ewma_efg_diff,injury_impact_abs,0.003792874057996399,0.003792874057996399
ewma_chaos_home,home_rest_days,-0.003789385041962637,0.003789385041962637
ewma_net_chaos,injury_shock_diff,-0.0037177150371804297,0.0037177150371804297
away_orb,ewma_foul_synergy_home,-0.0036514498317483796,0.0036514498317483796
ewma_pace_diff,season_year,-0.003619571309924527,0.003619571309924527
ewma_pace_diff,season_year_normalized,-0.003619571309923826,0.003619571309923826
ewma_orb_diff,season_month,0.003529569459051248,0.003529569459051248
season_year,away_composite_elo,0.0035158120404591093,0.0035158120404591093
season_year_normalized,away_composite_elo,0.0035158120404589262,0.0035158120404589262
away_ewma_tov_pct,injury_impact_diff,-0.0034910367239065717,0.0034910367239065717
ewma_tov_diff,star_mismatch,-0.0034832553880328673,0.0034832553880328673
ewma_efg_diff,season_month,0.003469437044894127,0.003469437044894127
ewma_efg_diff,rest_advantage,-0.003464881829798926,0.003464881829798926
ewma_net_chaos,injury_impact_diff,0.003464045720305694,0.003464045720305694
ewma_pace_diff,total_foul_environment,-0.003457682324752288,0.003457682324752288
def_elo_diff,season_month,-0.0034407188590307295,0.0034407188590307295
away_ewma_fta_rate,away_rest_days,-0.003411845193023914,0.003411845193023914
ewma_foul_synergy_away,away_rest_days,-0.0034118451930235834,0.0034118451930235834
home_composite_elo,injury_impact_abs,-0.0033939819690478466,0.0033939819690478466
away_back_to_back,altitude_game,-0.0032893206227132387,0.0032893206227132387
ewma_vol_3p_diff,endgame_phase,-0.003286239229302481,0.003286239229302481
fatigue_mismatch,away_composite_elo,-0.0032707832438752674,0.0032707832438752674
ewma_vol_3p_diff,season_year,-0.00321675550859298,0.00321675550859298
ewma_vol_3p_diff,season_year_normalized,-0.003216755508591344,0.003216755508591344
away_ewma_3p_pct,ewma_foul_synergy_home,-0.003198380711704494,0.003198380711704494
ewma_tov_diff,rest_advantage,0.003067980209772189,0.003067980209772189
home_orb,away_composite_elo,0.0030669392168946345,0.0030669392168946345
def_elo_diff,season_progress,-0.003057437803275927,0.003057437803275927
def_elo_diff,games_into_season,-0.0030574378032759103,0.0030574378032759103
ewma_vol_3p_diff,fatigue_mismatch,-0.0030534843956210823,0.0030534843956210823
ewma_chaos_home,away_star_missing,-0.003035026126366165,0.003035026126366165
ewma_vol_3p_diff,rest_advantage,-0.003007927216417234,0.003007927216417234
ewma_pace_diff,season_month,0.002976230079055672,0.002976230079055672
ewma_orb_diff,games_into_season,0.002918885460144626,0.002918885460144626
ewma_orb_diff,season_progress,0.0029188854601445336,0.0029188854601445336
away_ewma_3p_pct,ewma_chaos_home,-0.002915829342697594,0.002915829342697594
ewma_pace_diff,is_season_opener,0.0029032685157746145,0.0029032685157746145
away_ewma_tov_pct,away_back_to_back,-0.0028657862200437583,0.0028657862200437583
home_rest_days,injury_impact_diff,-0.00286320354046667,0.00286320354046667
ewma_efg_diff,season_year_normalized,-0.0028313975551228247,0.0028313975551228247
ewma_efg_diff,season_year,-0.00283139755512009,0.00283139755512009
ewma_efg_diff,season_progress,0.0027391221581232607,0.0027391221581232607
ewma_efg_diff,games_into_season,0.0027391221581232485,0.0027391221581232485
total_foul_environment,away_3in4,0.0026712107062850997,0.0026712107062850997
ewma_pace_diff,ewma_net_chaos,-0.0026693786659027106,0.0026693786659027106
home_ewma_3p_pct,away_ewma_fta_rate,-0.0026144379027759,0.0026144379027759
home_ewma_3p_pct,ewma_foul_synergy_away,-0.0026144379027751266,0.0026144379027751266
away_back_to_back,away_composite_elo,-0.0026003824255472208,0.0026003824255472208
ewma_chaos_home,injury_impact_abs,-0.002591805548305021,0.002591805548305021
home_rest_days,injury_shock_diff,0.0025524799464532815,0.0025524799464532815
ewma_net_chaos,fatigue_mismatch,-0.002465363132017474,0.002465363132017474
ewma_efg_diff,injury_shock_home,0.002408756623306211,0.002408756623306211
away_orb,home_back_to_back,0.0023818952144290576,0.0023818952144290576
ewma_vol_3p_diff,games_into_season,-0.002378922124880412,0.002378922124880412
ewma_vol_3p_diff,season_progress,-0.0023789221248803677,0.0023789221248803677
home_ewma_3p_pct,fatigue_mismatch,0.0023484071741685835,0.0023484071741685835
rest_advantage,season_month,-0.00233318873948722,0.00233318873948722
home_orb,home_star_missing,-0.0022782328874217366,0.0022782328874217366
ewma_orb_diff,injury_impact_abs,0.002266395063242627,0.002266395063242627
ewma_orb_diff,away_3in4,0.0022460604922382296,0.0022460604922382296
ewma_pace_diff,injury_shock_home,-0.0021849830896661024,0.0021849830896661024
endgame_phase,away_composite_elo,-0.002139375385218501,0.002139375385218501
home_ewma_3p_pct,home_rest_days,0.002112694044248219,0.002112694044248219
home_3in4,def_elo_diff,0.0020796797586002153,0.0020796797586002153
ewma_tov_diff,home_back_to_back,0.0020590323151625607,0.0020590323151625607
total_foul_environment,is_season_opener,0.002056931776266538,0.002056931776266538
ewma_chaos_home,away_composite_elo,0.0020358386622335886,0.0020358386622335886
ewma_tov_diff,injury_shock_home,0.002007346296595314,0.002007346296595314
away_orb,injury_impact_abs,0.0019426862936989056,0.0019426862936989056
away_ewma_tov_pct,home_back_to_back,0.0019105315198480004,0.0019105315198480004
ewma_net_chaos,away_rest_days,-0.0018879201620430946,0.0018879201620430946
ewma_chaos_home,star_mismatch,0.0018757537453466368,0.0018757537453466368
away_ewma_3p_pct,home_star_missing,-0.0018689703406979039,0.0018689703406979039
season_month,away_composite_elo,-0.0018105682774335005,0.0018105682774335005
off_elo_diff,is_season_opener,0.0017930668673553055,0.0017930668673553055
star_mismatch,season_progress,-0.001755155040273187,0.001755155040273187
star_mismatch,games_into_season,-0.0017551550402730787,0.0017551550402730787
def_elo_diff,endgame_phase,-0.0017299846489353165,0.0017299846489353165
ewma_pace_diff,season_progress,0.0016919425601850727,0.0016919425601850727
ewma_pace_diff,games_into_season,0.0016919425601849706,0.0016919425601849706
away_ewma_tov_pct,ewma_foul_synergy_home,0.0016706866379714955,0.0016706866379714955
total_foul_environment,off_elo_diff,-0.0016690100791291352,0.0016690100791291352
away_orb,away_back_to_back,-0.0016457227690700232,0.0016457227690700232
home_orb,rest_advantage,0.001624008766003981,0.001624008766003981
ewma_vol_3p_diff,injury_shock_home,0.0016137933675588255,0.0016137933675588255
ewma_vol_3p_diff,away_orb,-0.0015784133164909156,0.0015784133164909156
ewma_foul_synergy_home,star_mismatch,-0.001488900906897021,0.001488900906897021
ewma_foul_synergy_home,is_season_opener,-0.0014336709022857675,0.0014336709022857675
ewma_chaos_home,away_rest_days,0.0013434591874985035,0.0013434591874985035
injury_shock_diff,season_month,-0.001310863645276505,0.001310863645276505
home_ewma_3p_pct,injury_shock_diff,0.001308997136701836,0.001308997136701836
injury_impact_diff,is_season_opener,-0.0013051633948931727,0.0013051633948931727
home_back_to_back,injury_shock_away,0.001293182109388337,0.001293182109388337
away_ewma_fta_rate,home_composite_elo,-0.0012657452284731275,0.0012657452284731275
ewma_foul_synergy_away,home_composite_elo,-0.0012657452284730644,0.0012657452284730644
away_ewma_3p_pct,home_3in4,-0.0012575454760430664,0.0012575454760430664
star_mismatch,endgame_phase,0.0012471985367507243,0.0012471985367507243
ewma_pace_diff,away_star_missing,0.00121907347739658,0.00121907347739658
ewma_pace_diff,endgame_phase,0.001214487223968928,0.001214487223968928
home_orb,endgame_phase,-0.0011949343300450518,0.0011949343300450518
away_ewma_tov_pct,star_mismatch,0.0011812400207738855,0.0011812400207738855
ewma_chaos_home,altitude_game,0.0011794684964581523,0.0011794684964581523
away_ewma_3p_pct,injury_impact_diff,0.0011132854325844013,0.0011132854325844013
away_ewma_3p_pct,home_back_to_back,-0.001106142532202957,0.001106142532202957
away_back_to_back,injury_impact_abs,0.0010966029215614833,0.0010966029215614833
ewma_net_chaos,home_star_missing,0.0010395512215470597,0.0010395512215470597
home_ewma_3p_pct,star_mismatch,-0.0010363288320561286,0.0010363288320561286
ewma_tov_diff,away_rest_days,-0.000978731342161455,0.000978731342161455
ewma_pace_diff,fatigue_mismatch,-0.000963307291582088,0.000963307291582088
ewma_foul_synergy_home,home_rest_days,-0.0009112656359325535,0.0009112656359325535
off_elo_diff,endgame_phase,0.0008588565667076208,0.0008588565667076208
ewma_chaos_home,def_elo_diff,-0.0008422432345170499,0.0008422432345170499
home_orb,altitude_game,-0.0008265978059922826,0.0008265978059922826
home_rest_days,star_mismatch,0.0008243724199829258,0.0008243724199829258
home_ewma_3p_pct,home_3in4,-0.0007965676728805778,0.0007965676728805778
ewma_orb_diff,home_rest_days,0.0007893915189678944,0.0007893915189678944
home_rest_days,away_composite_elo,0.0007722316836341117,0.0007722316836341117
is_season_opener,away_composite_elo,0.0007341943441561634,0.0007341943441561634
ewma_chaos_home,home_star_missing,-0.0006580582081593542,0.0006580582081593542
away_ewma_3p_pct,rest_advantage,-0.0006317263285702152,0.0006317263285702152
ewma_efg_diff,is_season_opener,-0.0006239520606119882,0.0006239520606119882
home_ewma_3p_pct,away_composite_elo,-0.0005971668282861972,0.0005971668282861972
ewma_vol_3p_diff,injury_impact_diff,0.0005646068007354797,0.0005646068007354797
home_rest_days,def_elo_diff,0.0004851641202561981,0.0004851641202561981
def_elo_diff,season_year,0.0004416713593957784,0.0004416713593957784
def_elo_diff,season_year_normalized,0.00044167135939512676,0.00044167135939512676
away_ewma_tov_pct,ewma_chaos_home,0.0004264420175953007,0.0004264420175953007
rest_advantage,altitude_game,0.00042310501694938635,0.00042310501694938635
ewma_chaos_home,injury_impact_diff,-0.00037726151141860835,0.00037726151141860835
off_elo_diff,season_year_normalized,-0.0003511763444216,0.0003511763444216
off_elo_diff,season_year,-0.0003511763444215248,0.0003511763444215248
home_orb,fatigue_mismatch,0.00034001979919121445,0.00034001979919121445
ewma_orb_diff,total_foul_environment,-0.0003380049125137128,0.0003380049125137128
injury_impact_diff,endgame_phase,-0.0003141183465730168,0.0003141183465730168
altitude_game,season_year_normalized,-0.0003044269941706334,0.0003044269941706334
altitude_game,season_year,-0.0003044269941706022,0.0003044269941706022
ewma_pace_diff,home_rest_days,0.00026086129338390455,0.00026086129338390455
ewma_vol_3p_diff,home_star_missing,0.00020996088968483243,0.00020996088968483243
ewma_foul_synergy_away,def_elo_diff,-0.0002046943930660537,0.0002046943930660537
away_ewma_fta_rate,def_elo_diff,-0.00020469439306598978,0.00020469439306598978
away_ewma_3p_pct,altitude_game,-0.00015923220996411197,0.00015923220996411197
ewma_vol_3p_diff,ewma_net_chaos,0.0001461597868563849,0.0001461597868563849
home_ewma_3p_pct,rest_advantage,0.00011986649962497542,0.00011986649962497542
ewma_efg_diff,fatigue_mismatch,-0.00010069153990544887,0.00010069153990544887
star_mismatch,is_season_opener,9.945647987770236e-05,9.945647987770236e-05
ewma_net_chaos,injury_impact_abs,7.898610422743928e-05,7.898610422743928e-05
away_ewma_fta_rate,rest_advantage,-6.915298521912519e-05,6.915298521912519e-05
ewma_foul_synergy_away,rest_advantage,-6.915298521898816e-05,6.915298521898816e-05
ewma_net_chaos,altitude_game,-5.3270655223500893e-05,5.3270655223500893e-05
ewma_pace_diff,home_3in4,-1.4420843147577832e-06,1.4420843147577832e-06
